idItem,name,tags,price,rating,numRatings,address,phone
440,Lalola,Spanish,empty,5.0,3,"Calle Conde de Torrejón, 9 41003 Seville Spain",+34633457162
441,LaHerre,Tapas Bars,empty,4.5,3,"Calle Argote de Molina, 17 41004 Seville Spain",+34955280003
442,Pomodoro,Italian,€,3.5,11,"Plaza de la Alameda de Hércules, 29 41002 Seville Spain",+34955291617
443,Malavida,Tapas Bars,empty,4.5,3,"Pl. de la Encarnación, s/n 41003 Seville Spain",+34954227763
444,BierKraft,"Tapas Bars, Beer Bar",empty,4.5,4,"Calle Correduría, 35 41003 Seville Spain",+34955124180
445,L'Inspiration,French,€€,4.5,5,"Calle Valparaíso, 13 41012 Seville Spain",+34637986076
446,Casa Salva,Mediterranean,€€,4.5,6,"Calle Pedro del Toro,12 41001 Seville Spain",+34954214115
447,Palosanto,"Tapas Bars, Coffee & Tea",€,4.0,6,"Calle Rivero, 7 41004 Seville Spain",+34605218042
448,Los Soportales,"Wine Bars, Tapas Bars",€,3.5,18,"Plaza del Salvador, 4 41004 Seville Spain",+34954561833
449,La Despensa der Fede,"Spanish, Tapas Bars, Breakfast & Brunch",€,4.0,5,"Calle Beatriz de Suabia, 61 41005 Seville Spain",+34954632527
450,La Locanda di Andrea,"Tapas/Small Plates, Italian, Vegetarian",empty,5.0,9,Feria 52 41003 Seville Spain,+34955183560
451,Agua Y Vida Bar,Spanish,€,4.0,10,"Calle Vida, 15 41004 Seville Spain",
452,Carlos Baena,Spanish,€€,4.5,2,"Calle Rastro, 28 41004 Seville Spain",+34954421755
453,Bagdad,"Hookah Bars, Middle Eastern",€,4.5,12,"Calle Pureza, 22 41010 Seville Spain",+34672016686
454,Alameda 84,"Bars, Spanish",€,4.0,8,"Alameda de Hércules, 84 41002 Seville Spain",+34954904099
455,Chiva,"Tapas Bars, Modern European",€,4.5,3,"Avenida de El Greco, 12 41007 Seville Spain",+34954574677
456,Irún 39,Tapas Bars,empty,4.5,4,"Avenida de Menéndez Pelayo, 39 41003 Seville Spain",
457,Las Columnas,"Spanish, Tapas Bars",€,3.5,33,"Alameda de Hércules, 19 41002 Seville Spain",+34954388106
458,Salsamento,"Tapas Bars, Spanish",empty,5.0,3,"Calle Jerónimo Hernández, 19 41003 Seville Spain",+34653952628
459,El Espigón,"Spanish, Seafood, Mediterranean",€€€,4.5,8,"Calle Bogota, 1 41013 Seville Spain",+34954239256
460,San Benito,Tapas Bars,€€,4.0,6,"Avenida de la Buhaira, 13 41018 Seville Spain",
461,El Cordobés,"Beer Bar, Spanish",€€,3.5,11,"Calle Santa Maria la Blanca, 16 41004 Seville Spain",+34954413207
462,Casa Diego,"Tapas/Small Plates, Spanish, Tapas Bars",€€,4.5,10,"Calle Esperanza de Triana, 19 41010 Seville Spain",+34655776847
463,Karpanta,"Pizza, Tapas Bars, Burgers",€,3.0,17,"Calle Alameda de Hércules, 7 41002 Seville Spain",+34954902310
464,Maravilla Social Club,Tapas Bars,€€,4.5,5,"Calle Maravillas, 1 41003 Seville Spain",+34955672018
465,Altamira,"Mediterranean, Italian, Steakhouses",€€€,2.0,28,"Calle Santa María la Blanca, 4 41004 Seville Spain",+34954425030
466,Coq & Roll Market,"Salad, Wine Bars",€,5.0,4,"Calle Jimios, 2 41001 Seville Spain",+34954211890
467,Asador Salas,"Spanish, Steakhouses, Tapas Bars",empty,4.0,6,"Calle de Almansa, 15 41001 Seville Spain",+34954217796
468,Manila,"Tapas Bars, Coffee & Tea",€€,4.5,3,"Calle Esperanza de la Trinidad, 4 41008 Seville Spain",+34954411717
469,La Calzada,"Dive Bars, Tapas Bars",€,4.5,3,"Calle San Florencio, 3 41018 Seville Spain",+34955451865
470,Ochoa,"Desserts, Cafeteria, Bakeries",empty,4.0,4,"Avenida Eduardo Dato, 22 41018 Seville Spain",+34954660778
471,Picatoste,"Tapas/Small Plates, Mediterranean, Cafeteria",€€,3.5,11,"Calle de San Eloy, 18 41001 Seville Spain",+34954501070
472,Alcázar,"Andalusian, Tapas Bars",€€,5.0,4,"Calle Peris Mencheta, 22 41002 Seville Spain",+34954383770
473,Mariluz,Tapas Bars,€,4.0,6,"Calle Jabugo, 1 41008 Seville Spain",
474,Just Good,"Salad, Delis, Burgers",€,4.5,4,"Calle Avión Cuatro Vientos, 1 41013 Seville Spain",+34954708082
475,Habanilla,"Pubs, Coffee & Tea",€,4.0,12,"Plaza Alameda de Hércules, 63 41002 Seville Spain",+34954902718
476,Taberna El Papelón,"Spanish, Tabernas",€,3.5,15,"Avenida de la Constitución, 34 41001 Seville Spain",+34954222996
477,San Benito,Tapas Bars,€,4.0,7,"Calle Luis Montoto, 56 41018 Seville Spain",+34954537790
478,Papirusa,"Spanish, Seafood, Asian Fusion",€€€,4.5,6,"Calle Antonia Díaz, 9 41001 Seville Spain",+34954225385
479,Freiduría La Isla,"Fish & Chips, Food Delivery Services",€€,4.0,10,"Calle García de Vinuesa, 13 41001 Seville Spain",+34954228355
480,La Buhaira,"Cafeteria, Tapas Bars",€€,4.0,7,"Calle Doctor Ordóñez de la Barrera, s/n 41004 Seville Spain",+34954541422
481,La Manchega,"Tapas Bars, Spanish, Breakfast & Brunch",€€,4.0,17,"Calle del Dr. Fedriani, 25 41009 Seville Spain",+34954378868
482,Cava del Europa,Tapas Bars,empty,4.0,4,"Calle Santa María la Blanca, 40 41004 Seville Spain",+34954531652
483,Cañabota,"Signature Cuisine, Gastropubs",€€,4.0,5,Calle José Gestoso 17 41003 Seville Spain,
484,Arenero,Tapas Bars,€€,3.5,7,"Pasaje de Vila, 6 41004 Seville Spain",+34954311713
485,Los Dardos,"Dive Bars, Tapas Bars",€,3.5,9,"Plaza del Pozo Santo, 5 41003 Seville Spain",
486,Kaori,Japanese,€€€,5.0,7,"Avenida de la Arboleda, s/n 41940 Tomares Spain",+34954287600
487,Don Carlos,"Tapas Bars, Spanish",€€,3.5,7,"Calle General Polavieja, 18 41004 Seville Spain",+34954225979
488,Bodega San José,Tapas Bars,€,4.0,9,"Calle Adriano, 10 41001 Seville Spain",+34954224105
489,Palo Santo,Cafeteria,empty,4.5,7,"Calle Rivero, 7 41004 Seville Spain",
490,Catador,"Spanish, Wineries",empty,4.5,3,"Pasaje de Vila, 13 41004 Seville Spain",+34653863102
491,Love Horno Artesano,"Breakfast & Brunch, Bakeries, Sandwiches",empty,3.5,9,"Plaza de la Alfalfa, 10 41004 Seville Spain",+34955225840
492,Arabesca,Lebanese,empty,4.5,7,"Calle San Fernando, 23 41004 Seville Spain",+34955545614
493,la antojeria,Tapas Bars,€€,4.5,4,Avenida de la Buhaira 17 41018 Seville Spain,
494,Kakure,"Sushi Bars, Japanese",€€,3.5,9,"Calle Marqués de Paradas, 32 41001 Seville Spain",+34954225740
495,Bache San Pedro,"Tapas/Small Plates, Tapas Bars, Andalusian",empty,4.0,5,"Plaza Cristo de Burgos, 23 41003 Seville Spain",+34954502934
496,El Papelón,"Tapas Bars, Tabernas",€,3.5,7,"Calle Amor de Dios, 47 41002 Seville Spain",+34954909679
497,El Aguador,"Spanish, Tapas Bars",€,3.5,5,"Calle Albareda, 14 41001 Seville Spain",+34954224720
498,Peña Bética La Decana,"Tapas Bars, Breakfast & Brunch",€,3.5,5,"Calle Santa María la Blanca, 12 41003 Seville Spain",+34954537689
499,Taberna Primer Tramo,Tapas Bars,€€,4.0,2,"Calle Amador de los Ríos, 20-22 41003 Seville Spain",+34954426024
500,El Trini,"Spanish, Cafeteria, Tapas Bars",€,3.5,16,"Calle de María Auxiliadora, 45 41003 Seville Spain",+34955260299
501,Taberna Azafrán,"Spanish, Tapas Bars, Tabernas",€€,3.5,10,"Calle de Luis Montoto, 148 41005 Seville Spain",+34954576697
502,La Sopa de Ganso,Spanish,empty,5.0,2,"Seville, Sevilla Spain",
503,Alcuza,Spanish,€€,4.0,3,"Calle Campamento, 29 41018 Seville Spain",+34954542477
504,La Revirá,Tapas Bars,€,3.5,6,"Calle Amador de los Ríos, 46 41003 Seville Spain",+34669266293
505,Mesón del Pulpo Gallego,"Spanish, Tapas Bars",empty,4.5,6,"Calle de Tomás de Ibarra, 10 41001 Seville Spain",+34954220534
506,Bambú,"Cafeteria, Desserts, Ice Cream & Frozen Yogurt",€,4.5,19,"Calle Parque de Grazalema, 1 41015 Seville Spain",+34954943781
507,Mariscal,"Gastropubs, Tapas Bars",€€,4.0,20,"Calle Puerto Suspiro, 2 41006 Seville Spain",+34954070248
508,El Papelón,"Tabernas, Spanish",€,4.0,5,"Avenida Menendez y Pelayo, 5 41004 Seville Spain",+34954426685
509,Otto,"Cafeteria, Spanish, Mediterranean",empty,5.0,4,"Plaza Monte Sión, 8 41003 Seville Spain",+34955357848
510,Taberna Lagarto,Tapas Bars,€,4.5,3,"Calle Hernando Colón, 7 41004 Seville Spain",
511,La Terraza del Hotel Inglaterra,Tapas Bars,€€,4.5,2,"Plaza Nueva, 7 41001 Seville Spain",+34954224970
512,Casa Rafita,Tapas Bars,€,4.0,8,Calle del Marqués de la Mina 41002 Seville Spain,
513,La Flor De Mi Viña,Spanish,€,4.0,5,"Calle Jose de Velilla, 7 41001 Seville Spain",+34954564252
514,Bar Juan Carlos,"Tapas Bars, Cheese Shops, Beer Bar",€,4.0,21,"Calle de Febo, 6 41010 Seville Spain",+34626213067
515,La Fresquita,"Tapas Bars, Spanish",€€,3.5,10,"Calle Mateos Gago, 29 41004 Seville Spain",+34954226010
516,Victoria Eugenia,"Tapas/Small Plates, Spanish, Tapas Bars",€€,3.5,6,"Calle Cuna, 2 41004 Seville Spain",+34954219675
517,Taberna del Porvenir,"Tapas Bars, Tabernas, Spanish",€,4.0,18,Cardenal Bueno Monreal 41013 Seville Spain,+34954627902
518,La Reja,"Spanish, Tapas Bars, Italian",€€,4.0,4,"Calle Santa María de Gracia, 14 41004 Seville Spain",+34954214086
519,Pimentón,Tapas Bars,empty,5.0,7,"Calle García de Vinuesa, 29 41001 Seville Spain",+34686419976
520,Alfakeke,"Tapas Bars, French, Wine Bars",empty,4.5,5,"Calle San Vicente, 13 41002 Seville Spain",+34644003505
521,Casa Carmelo,"Spanish, Vegetarian, Tapas Bars",€€,4.5,3,"Calle Gloria, 6 Barrio Santa Cruz 41004 Seville Spain",+34954225332
522,El 11 de Feria,"Spanish, Bars",€,4.0,3,"Calle Feria, 11 41003 Seville Spain",
523,El Gato del Cura,Tapas Bars,empty,5.0,3,"Calle San Bernardo, 12 41018 Seville Spain",+34955075160
524,Buoni Le Pizze,"Pizza, Italian",€,3.5,15,"Calle Amor de Dios, 56 41002 Seville Spain",+34955293150
525,La Judería,"Spanish, Wine Bars",€€€€,4.5,6,13 Calle Cano y Cueto 41004 Seville Spain,+34954412052
526,La Tarantela,"Pizza, Italian",€,4.0,5,"Calle Jose Laguillo, 23 41003 Seville Spain",+34954536325
527,María Trifulca,"Tapas Bars, Spanish",€€€,3.5,17,"Puente de Triana, s/n 41010 Seville Spain",+34954330347
528,No Piqui,"Breakfast & Brunch, Burgers, Pizza",empty,4.0,8,"Alameda de Hércules, 58 41002 Seville Spain",+34954963005
529,Jin Ten Ke,"Chinese, Fast Food",€,4.0,16,"Calle Gonzalo de Segovia, 8 41010 Seville Spain",+34954272271
530,Restaurante Gaia,"Vegan, Vegetarian",€€,3.5,16,"Calle Luis de Vargas, 4 41001 Seville Spain",+34954211934
531,José Luis,"Spanish, Beer Bar",€€,3.5,10,"Plaza de Cuba, 3 41011 Seville Spain",+34954272017
532,Taberna Alambique,Spanish,empty,4.5,6,"Calle Guardamino, 25 41004 Seville Spain",
533,Café Sonoro,"Coffee & Tea, Cafeteria, Pubs",€,4.0,14,"Calle Vulcano , 7 41002 Seville Spain",+34618891852
534,Curros,"Desserts, Coffee & Tea",€,4.5,7,"Calle Feria, 55 41500 Seville Spain",+34954387003
535,Pomodoro,"Italian, Burgers",€,3.5,6,Calle Joaquin Guichot 7 41001 Seville Spain,+34954219432
536,Los Cuevas,Spanish,€€,4.0,8,"Calle Virgen de Las Huertas, 1 41010 Seville Spain",+34954278042
537,Casa Kiko,"Breakfast & Brunch, Tapas Bars",€€,3.5,7,"Calle Mercedes de Velilla, 4 41004 Seville Spain",+34954214841
538,Casa Pepe,"Spanish, Tapas Bars",€,4.0,6,"Avenida de Miraflores, 11 41008 Seville Spain",+34954350684
539,Freiduría El Salvador,"Tapas Bars, Fish & Chips",€€,4.0,5,"Plaza del Salvador, 5 41004 Seville Spain",
540,La Espumosa,"Seafood, Tapas Bars",€,3.5,8,"Avenida de la Buhaira, 27 41018 Seville Spain",+34954426564
541,Buentrago,Tapas Bars,€,4.5,3,"Calle Adriano, 8 41001 Seville Spain",
542,13 Cuarenta,"Tapas Bars, Sandwiches, Breakfast & Brunch",€,3.5,10,"Calle Villegas, 2 41004 Seville Spain",
543,La Bambina,"Italian, Pizza",€,4.0,5,"Calle Virgen de Regla, 1 41011 Seville Spain",+34644528163
544,San Marco,Italian,€€€,4.0,2,"Calle Dr. Pedro de Castro, 1 41004 Seville Spain",+34954418760
545,El Uno de San Román,"Spanish, Tapas Bars",€,4.5,4,Plaza de San Román s/n 41003 Seville Spain,
546,El Nómada,"Italian, Burgers, Pizza",empty,4.5,3,"Calle Tomás de Ibarra, 3 41001 Seville Spain",+34954224236
547,La Montería - Casa Joaquín Márquez,Spanish,€€,4.5,10,"Calle Felipe II, 8 41013 Seville Spain",+34954241229
548,Bar Arenal,Tapas Bars,€,4.0,6,"Calle Arfe, 2 41001 Seville Spain",+34954223686
549,Manolo León,Andalusian,€€,4.5,7,"Calle Juan Pablos, 8 41013 Seville Spain",+34954237109
550,La Auténtica,"Tapas Bars, Tabernas",€,3.5,16,"Calle Felipe II, 6 41013 Seville Spain",+34954236462
551,Sakura,"Japanese, Sushi Bars",€,3.5,23,"Avenida de San Francisco Javier, 19 41005 Seville Spain",+34954922188
552,Donald,"Spanish, Tapas Bars, Cafeteria",€€,3.5,13,"Calle Canalejas, 5 41001 Seville Spain",+34954227252
553,Sloppy Joe's,"Pizza, Burgers, American (Traditional)",€€,4.0,14,"Calle Asunción, 62 41011 Seville Spain",+34954277728
554,Caótica Café,Cafeteria,empty,5.0,2,"Calle José Gestoso, 8 41003 Seville Spain",+34954541966
555,Universal,"Tapas Bars, Cafeteria",€€,3.0,9,"Calle Blanca de los Ríos, 1 41004 Seville Spain",+34954224770
556,Danubio,Coffee & Tea,€,4.5,3,"Calle Pueblo Saharaui, 3 41008 Seville Spain",
557,Ingrid,"Breweries, German, Pubs",€,3.0,8,"Calle Pastor y Landero, 5 41001 Seville Spain",+34954218309
558,Casa Ricardo,"Breakfast & Brunch, Tapas Bars",€€,3.5,8,"Calle José Luis Luque, 3 41003 Seville Spain",+34954218905
559,La Comilona,"Spanish, Seafood",empty,4.5,2,"Calle Luis Arenas Ladislao, s/n 41005 Seville Spain",+34955673618
560,Abacería Puerta Carmona,"Spanish, Tapas Bars",€€,2.5,7,"Plaza de San Agustín, 5 41003 Seville Spain",+34954988310
561,Hermanos Gómez,"Tapas Bars, Bars",€,3.5,8,"Calle Jabugo, 2 41008 Seville Spain",+34954414864
562,Casa Ruperto,Spanish,€,4.0,27,"Avenida Santa Cecilia, 2 41010 Seville Spain",+34954086694
563,Tipico,Tapas Bars,empty,5.0,5,"Calle Pagés del Corro, 86 41010 Seville Spain",+34955704941
564,Pasaje Dos,"Tapas Bars, Meat Shops, Spanish",€,3.5,7,"Calle de Luis Montoto, 98 41018 Seville Spain",+34954576397
565,Bodega Cofrade Romero & Mejias,"Spanish, Tapas Bars",€,4.0,3,"Calle Arroyo, 97 41008 Seville Spain",+34647910360
566,Taberna la Buhaira Gastrobar,"Gastropubs, Tabernas",empty,4.5,2,"Calle Chaves Nogales, 8 41018 Seville Spain",+34954091654
567,Bodegas Diaz Salazar,"Spanish, Tapas Bars",€,3.5,9,"Calle Garcia de Vinuesa, 20 41001 Seville Spain",+34954213181
568,Taco Bell,Mexican,€,4.0,1,"Calle Santo Tomás, 17 41004 Seville Spain",+34674366331
569,Taberna Azalea I,"Spanish, Tapas Bars, Tabernas",€,4.0,2,"Avenida Luis Montoto, 23 41018 Seville Spain",+34954538746
570,Mr Beer,"Beer Bar, Breakfast & Brunch",€,4.0,3,"Calle de Vermondo Resta, s/n 41018 Seville Spain",+34954655851
571,Pando Centro,Tapas Bars,€€,3.5,12,"Calle San Eloy, 47 41001 Seville Spain",+34954221625
572,Wasabi,"Sushi Bars, Japanese",€€,4.0,8,"Calle Amor de Dios, 42 41002 Seville Spain",+34955278015
573,Mediterráneo,Mediterranean,€€€,4.0,2,"Calle Arguijo, 3 41003 Seville Spain",+34954217018
574,A Lembranza,"Wine Bars, Galician, Tapas Bars",€€,4.5,5,"Calle Hernando del Pulgar, 16 41007 Seville Spain",+34608063674
575,La Mesa de Jabugo,"Tapas Bars, Pubs",empty,4.0,3,Calle José Marìa Moreno Galván 41003 Seville Spain,+34630674692
576,Kaede,"Japanese, Sushi Bars, Asian Fusion",€€,3.5,14,"Calle San Juan de Ribera, 2 41009 Seville Spain",+34954373518
577,Vinos y Tapas La Estación,Spanish,€,4.0,2,"Avenida de Cádiz, 33 41004 Seville Spain",+34954414881
578,Antípodas,Tapas Bars,€,4.0,4,"Calle Fuenteovejuna, 13 41018 Seville Spain",
579,El Balcon de las Setas,Spanish,empty,4.0,5,"Plaza de la Encarnación, s/n 41003 Seville Spain",+34955097101
580,Sevilla-Cádiz,"Tapas/Small Plates, Tapas Bars",€,4.5,2,"Avenida de Cádiz, 15 41004 Seville Spain",+34954423058
581,El Burladero,Spanish,empty,4.5,7,"Calle Canalejas, 1 41001 Seville Spain",+34954505599
582,Las Casas de los Mercaderes,"Breakfast & Brunch, Tapas Bars",€€,3.5,7,"Calle Alvarez Quintero, 9 41004 Seville Spain",+34954218560
583,Sol y Sombra,Tapas Bars,€€,4.5,8,"Calle Castilla, 151 41010 Seville Spain",+34954333935
584,IKEA,"Furniture Stores, Cafeteria",€€,4.0,28,"Calle de la Virgen de Loreto, 45 41950 Castilleja de la Cuesta Spain",+34902400922
585,Centro Cultural Ferroviario,Steakhouses,empty,5.0,4,"Calle Pueblo Saharaui, 2 41008 Seville Spain",+34954533039
586,El Convento,"Cafeteria, Breakfast & Brunch",€,4.0,1,"Plaza de San Agustín, 13 41003 Seville Spain",
587,Lartesana,"Beer Bar, Tapas Bars",€,3.5,7,"Calle Recaredo, 35 41003 Seville Spain",+34685874430
588,Metáforas,"Cafeteria, Cultural Center",€,4.5,4,"Calle Mata, 20 41002 Seville Spain",+34645579137
589,Cibeles II,"Tapas Bars, Spanish",€,4.0,8,"Calle Justino Matute, 12 41010 Seville Spain",+34954341251
590,Ginos,Italian,€€,4.0,9,"Avenida República Argentina, 23-25 41011 Seville Spain",+34955571009
591,Cortadero,Tapas Bars,empty,5.0,1,Calle menendez pelayo 41003 Seville Spain,+34675392368
592,Petarda Manuela,Tapas Bars,€€,5.0,4,"Calle Lumbreras, 38-40 41002 Seville Spain",
593,Manu Jara,"Desserts, Cafeteria, Bakeries",€,4.5,4,"Calle Benito Mas y Prat, s/n 41005 Seville Spain",+34954098528
594,Banzai,Japanese,€€€,3.5,3,"Calle José Gestoso, 3 41003 Seville Spain",+34955549400
595,Casa Matias,"Bars, Tapas Bars",€,4.0,4,"Calle Arfe, 11 41001 Seville Spain",
596,Taberna de Nervión,"Tapas Bars, Spanish, Tabernas",€,3.5,14,"Calle Marqués de Nervión,116 41005 Seville Spain",+34954657867
597,Jota,"Bars, Tapas Bars, Cafeteria",€,3.5,14,"Calle de Luis de Montoto, 52 41018 Seville Spain",+34954530871
598,Seis,Tapas Bars,empty,5.0,3,"Plaza Nueva, 7 41001 Seville Spain",+34955440030
599,La Tradicional,"Spanish, Tapas Bars, Bars",€€,2.5,14,"Calle Mateos Gago, 7 41004 Seville Spain",+34628479950
600,Bulebar Café,"Breakfast & Brunch, Cafeteria, Tapas Bars",€,3.5,8,"Alameda de Hércules, 83 41002 Seville Spain",+34955294212
601,Taberna de D. José Yebra,Tabernas,€,4.5,3,"Calle de los Boteros, 33 41004 Seville Spain",
602,Reina Victoria,"Spanish, Fish & Chips",€€,4.0,8,"Calle Rodrigo de Triana, 51 41010 Seville Spain",+34954335047
603,El Kiki II,"Tapas Bars, Food",€,3.5,5,"Calle Esperanza de la Trinidad, 1 41003 Seville Spain",+34954421109
604,Los Ángeles,"Desserts, Spanish, Bakeries",€,3.0,9,"Calle  Adriano, 2 41001 Seville Spain",+34954228146
605,Sushi 81,"Japanese, Sushi Bars",€,4.0,11,"Calle Esperanza de Triana, 20 41010 Seville Spain",+34955381251
606,Queen Kebab,"Turkish, Kebab",€,4.0,3,"Calle Recaredo, 22 41003 Seville Spain",+34955512590
607,Akela,Tapas Bars,€€,4.0,10,"Plaza del Altozano, 5 41010 Seville Spain",
608,May Brunch,Breakfast & Brunch,empty,5.0,2,"Calle Rivero, 7 41004 Seville Spain",+34662244850
609,La Barrica Dulce,"Wine Bars, Andalusian, Beer Bar",€,4.5,4,"Calle Relator, 91 41003 Seville Spain",+34653013795
610,Europa,"Tapas Bars, Beer Bar, Modern European",€,3.5,18,"Calle Benito Mas y Prat, 5 41005 Seville Spain",+34954577353
611,Buoni Forno di Pizze,"Italian, Pizza",€,4.5,2,"Calle Regina, 1 41003 Seville Spain",
612,Charlatán,"Tapas Bars, Spanish",€€,5.0,2,"Calle Arfe, 11 41001 Seville Spain",+34954227415
613,Lola Cazerola,Spanish,€€,3.5,7,"Calle Castilla, 36 41010 Seville Spain",+34670665680
614,Casa Joaquín,"Breakfast & Brunch, Tapas Bars",empty,4.0,4,"Calle Puñonrostro, 4 41003 Seville Spain",+34645863788
615,Las Palomas,"Desserts, Bakeries, Coffee & Tea",€,4.5,10,"Calle Evangelista, 34 41010 Seville Spain",+34954335798
616,Parrilla Andaluza,Mediterranean,€€,3.5,5,"Calle Luis de Morales, 24 41018 Seville Spain",+34954541011
617,Santa Marina,Tapas Bars,empty,4.5,4,"Calle San Luis, 60 41003 Seville Spain",
618,Alboroque,"Tapas/Small Plates, Tapas Bars, Spanish",€€,4.0,9,"Calle Pagés del Corro, 107 41010 Seville Spain",+34954341139
619,Grana y Oro,Tapas Bars,€,4.0,4,"Calle Niebla, 27 41011 Seville Spain",+34954271863
620,Badulaque,"Pizza, Spanish, Steakhouses",€,3.5,16,"Alameda de Hércules, 54 41002 Seville Spain",+34954908268
621,La Niña de la Florida,Fish & Chips,€€,4.0,4,"Calle Amador de los Ríos, 1 41003 Seville Spain",+34677273942
622,Mesón Los Gallegos,"Cafeteria, Tapas Bars",€,4.0,4,"Capataz Rafael Franco, 1 41002 Seville Spain",+34954214011
623,La Gran Muralla,Chinese,€,3.5,9,"Carretera de Carmona, 32 41008 Seville Spain",+34954378268
624,Bilio's,"Fast Food, Burgers, Pizza",€,3.5,36,"Avenida de la Innovación, 3 41020 Seville Spain",+34954260202
625,O'Tapas Albahaca,"Tapas Bars, Spanish, Tabernas",€,3.5,14,"Calle Pagés del Corro, 119 41010 Seville Spain",+34954274163
626,Bocao,"Pubs, Gastropubs",€,4.5,2,"Calle Recaredo, 14 41003 Seville Spain",+34955540947
627,Bar Rodriguez,Tapas Bars,€,4.0,5,"Calle San Vicente, 76 41002 Seville Spain",+34954387354
628,La María,"Breakfast & Brunch, Bakeries",€€,4.5,4,"Calle Cuna, 33 41004 Seville Spain",+34677264084
629,La Tata,"Spanish, Modern European, Gastropubs",€€,4.0,20,"Calle Avión de Cuatro Vientos, 15 41013 Seville Spain",+34954649098
630,La Madriguera de Mai,"Tapas/Small Plates, Breakfast & Brunch",€,4.5,3,"Calle Arrayán, 23 41003 Seville Spain",+34640348342
631,Juan Sánchez Chico,Mediterranean,€,4.0,1,"Calle López de Vega, 1 41003 Seville Spain",+34954421454
632,La Galantina,Spanish,empty,3.5,7,"Avenida de Menéndez Pelayo, 20 41004 Seville Spain",+34954532313
633,Ochoa,"Desserts, Bakeries, Cafeteria",€€,2.5,15,"Calle Sierpes, 45 41004 Seville Spain",+34954228223
634,Bodegón San Vicente,"Spanish, Tapas Bars",€,4.0,6,"Calle Virgen de Luján, 45 41012 Seville Spain",+34954452892
635,Bodega El Estribo,"Tapas Bars, Spanish",€,4.0,4,"Calle Sinaí, 34 41007 Seville Spain",+34954574772
636,Casa Ruiz,Tapas Bars,€€,4.0,6,"Calle Francos, 59 41004 Seville Spain",+34954425505
637,"Brunchit - Sevilla, Feria","Coffee & Tea, Breakfast & Brunch, Patisserie/Cake Shop",empty,4.0,4,"Feria, 83 41002 Seville Spain",+34854809002
638,Mama Bistro,Mediterranean,€€,4.5,17,"Calle Mateos Gago, 9 41004 Seville Spain",+34954227309
639,La Primera del Puente,"Seafood, Spanish, Bars",€,3.0,14,"Calle Betis, 66 41010 Seville Spain",+34954276918
640,Chile,"Pubs, Breakfast & Brunch, Coffee & Tea",€€,3.5,7,"Paseo de las Delicias, s/n 41013 Seville Spain",+34954230344
641,Chic&Ole,"Spanish, Venues & Event Spaces, Cocktail Bars",empty,4.0,2,"Calle Rodrigo Caro, 11 41004 Seville Spain",+34955418346
642,La Cruz Blanca,Tapas Bars,€€,3.5,9,"Calle Luis de Morales, S/N 41018 Seville Spain",+34954414635
643,Rincon De Rosita,"Tapas Bars, Spanish",€€,4.5,6,"Calle Becquer, 9 41002 Seville Spain",+34954385221
644,Casa Ruiz,"Spanish, Tapas Bars",€€,4.5,6,"Avenida Carlos de Cepeda, 4 41005 Seville Spain",+34954641727
645,Maskalata,"Gastropubs, Tapas Bars, Spanish",€,4.0,3,"Avenida de la Buhaira, 17 41018 Seville Spain",+34955112553
646,La Taberna del Dragón Verde,"Pubs, Tabernas",€,4.5,13,"Calle Avicena, 17 41009 Seville Spain",+34954906361
647,Atelier,"Beer Bar, Pizza, Tapas Bars",€€,4.0,3,"Calle Balbino Marrón, s/n 41018 Seville Spain",+34954661330
648,La Tapatería,"Spanish, Tapas Bars, Sandwiches",€,4.0,4,"Calle Santa Maria la Blanca, 7 41004 Seville Spain",
649,Porta Gayola,"Spanish, Tapas Bars",€€€,4.5,3,"Calle Barcelona, 5 41001 Seville Spain",+34954222875
650,Avelino,Tapas Bars,€,4.5,20,"Plaza de los Andes, s/n 41012 Seville Spain",+34954610489
651,La Raza Seises,Spanish,empty,4.0,3,"Calle Don Remondo, 2 41004 Seville Spain",+34954224505
652,Las Rehoyas,Tapas Bars,€€,4.0,4,"Avenida San Francisco Javier, 3 41005 Seville Spain",+34956903686
653,La Catedral de la Tapa,"Salad, Bars, Seafood",€,5.0,1,"Calle General Polavieja, 3 41004 Seville Spain",+34955038800
654,Carnal,Mexican,empty,5.0,4,"Calle Gamazo, 4 41001 Seville Spain",
655,La Barrila,"Tapas Bars, Coffee & Tea",€,3.5,5,Estación de Santa Justa S/N 41007 Seville Spain,+34954532930
656,El Fullero,"Gastropubs, Spanish",empty,5.0,4,"Calle Calderón de la Barca, 7 41003 Seville Spain",+34625910771
657,Gonzalo Molina,"Spanish, Dive Bars",€,4.0,6,"Calle Relator, s/n 41002 Seville Spain",
658,Casa Cuesta Centro,Restaurants,empty,5.0,2,c/ Zaragoza 50 41001 Seville Spain,+34954333335
659,Cuna 2,"Spanish, Mediterranean",€€€,4.0,3,"Calle Cuna, 2 41004 Seville Spain",+34954211107
660,La Alacena de San Eloy,"Tapas/Small Plates, Meat Shops",€,3.0,7,"Calle San Eloy, 31 41001 Seville Spain",+34954215580
661,Almansa,Spanish,€€€,4.0,5,"Calle Zaragoza, 48 41001 Seville Spain",+34954105174
662,Café Bar Sur,"Arts & Entertainment, Tapas Bars, Pubs",€,4.5,2,"Calle Carlos Cañal, 5 41001 Seville Spain",+34954561191
